name;offset;size;description;bitfield
uncore.mca.bank9.instance105.addr;37888;64;;0
uncore.mca.bank9.instance105.ctl2;37952;64;;0
uncore.mca.bank9.instance105.ctl;38016;64;;0
uncore.mca.bank9.instance105.misc;38080;64;;0
uncore.mca.bank9.instance106.status;38208;64;;0
uncore.mca.bank9.instance106.addr;38272;64;;0
uncore.mca.bank9.instance106.ctl2;38336;64;;0
uncore.mca.bank9.instance106.ctl;38400;64;;0
uncore.mca.bank9.instance106.misc;38464;64;;0
uncore.mca.bank9.instance107.status;38592;64;;0
uncore.mca.bank9.instance107.addr;38656;64;;0
uncore.mca.bank9.instance107.ctl2;38720;64;;0
uncore.mca.bank9.instance107.ctl;38784;64;;0
uncore.mca.bank9.instance107.misc;38848;64;;0
uncore.mca.bank9.instance108.status;38976;64;;0
uncore.mca.bank9.instance108.addr;39040;64;;0
uncore.mca.bank9.instance108.ctl2;39104;64;;0
uncore.mca.bank9.instance108.ctl;39168;64;;0
uncore.mca.bank9.instance108.misc;39232;64;;0
uncore.mca.bank9.instance109.status;39360;64;;0
uncore.mca.bank9.instance109.addr;39424;64;;0
uncore.mca.bank9.instance109.ctl2;39488;64;;0
uncore.mca.bank9.instance109.ctl;39552;64;;0
uncore.mca.bank9.instance109.misc;39616;64;;0
uncore.mca.bank9.instance110.status;39744;64;;0
uncore.mca.bank9.instance110.addr;39808;64;;0
uncore.mca.bank9.instance110.ctl2;39872;64;;0
uncore.mca.bank9.instance110.ctl;39936;64;;0
uncore.mca.bank9.instance110.misc;40000;64;;0
uncore.mca.bank9.instance111.status;40128;64;;0
uncore.mca.bank9.instance111.addr;40192;64;;0
uncore.mca.bank9.instance111.ctl2;40256;64;;0
uncore.mca.bank9.instance111.ctl;40320;64;;0
uncore.mca.bank9.instance111.misc;40384;64;;0
uncore.mca.bank9.instance112.status;40512;64;;0
uncore.mca.bank9.instance112.addr;40576;64;;0
uncore.mca.bank9.instance112.ctl2;40640;64;;0
uncore.mca.bank9.instance112.ctl;40704;64;;0
uncore.mca.bank9.instance112.misc;40768;64;;0
uncore.mca.bank9.instance113.status;40896;64;;0
uncore.mca.bank9.instance113.addr;40960;64;;0
uncore.mca.bank9.instance113.ctl2;41024;64;;0
uncore.mca.bank9.instance113.ctl;41088;64;;0
